,Unnamed: 0.1,Unnamed: 0,title,keyword,category,score,author,publisher,reviewnum
2768,2768,2769,죽음에 관하여,하나님 그리스도인 긍휼 나사로 목회 현장 소망,['국내도서 > 종교 > 기독교(개신교) > 기독교일반 > 기독교일반'],22/22/31/0/25,팀 켈러 저자(글) · 윤종석 번역,두란노,53.0
2769,2769,2770,느헤미야,하나님 구약성경 느헤미야서 하루살이 신앙 서약,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경공부/QT교재'],0/0/0/0/0,오정현 저자(글),국제제자훈련원,0.0
2770,2770,2771,어린이 성경 필사 노트,사복 음서 시편 요한복음 누가복음 마가복음 잠언,"['국내도서 > 종교 > 기독교(개신교) > 어린이기독교 > 어린이그림성경', '국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경일반', '국내도서 > 어린이(초등) > 어린이교양 > 종교 > 어린이기독교']",40/40/0/0/20,국제제자훈련원 잡지팀 저자(글),국제제자훈련원,7.0
2771,2771,2772,위로의 말씀을 만나다,위로 치유 태중 화평 안식 축복,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경일반'],0/0/0/0/100,뜨인돌출판사 편집부 저자(글),뜨인돌출판사,1.0
2772,2772,2773,조나단 에드워즈의 좋은 삶,하나님 목회 미각 성경 약어 인생,['국내도서 > 종교 > 기독교(개신교) > 기도/설교/전도 > 설교집'],0/50/25/0/25,"더글라스 스위니 , 오웬 스트라챈 저자(글) · 김찬영 번역",부흥과개혁사,5.0
2773,2773,2774,뇌의 스위치를 켜라,하나님 유전자 발현 성경 안식 서언 뇌손상,"['국내도서 > 종교 > 기독교(개신교) > 신앙생활 > 신앙생활/영성', '국내도서 > 종교 > 기독교(개신교) > 신앙생활 > 성공/리더십']",41/12/12/6/29,캐롤라인 리프 저자(글) · 심현석 번역,순전한나드,19.0
2774,2774,2775,그 청년 바보의사,신실 크리스천 성경공부 빛 가운데 은장 군의관,['국내도서 > 종교 > 기독교(개신교) > 신앙생활 > 신앙생활/영성'],33/27/27/0/13,이기섭 엮음 · 안수현 저자(글),아름다운사람들,21.0
2775,2775,2776,잠근 동산,간증 하심 통변 십일조 옥합 금식,['국내도서 > 종교 > 기독교(개신교) > 신앙생활 > 신앙생활/영성'],39/22/22/9/9,제시카 윤 저자(글),밀알서원,27.0
2776,2776,2777,잠언 필사 노트,하나님 언서 아가서 인류 최고 여호 은혜,['국내도서 > 종교 > 기독교(개신교) > 신앙생활 > 신앙생활/영성'],100/0/0/0/0,북스원 편집부 저자(글),북스원,2.0
2777,2777,2778,심리학하는 교회언니 헵시바의 연애 상담,크리스천 성경 청년 하심 간구 소개팅,['국내도서 > 종교 > 기독교(개신교) > 신앙생활 > 데이트/결혼/가정'],29/29/0/0/41,헵시바 저자(글),두란노서원,25.0
2778,2778,2779,하나 바이블: 청소년부 3과정 2학기(학생용),완성 백성 소망 확신 실현 최종,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경공부/QT교재'],0/0/0/0/0,총회교육개발원 저자(글),대한예수교장로회총회,0.0
2779,2779,2780,지금 우리가 갈라디아서를 읽는 이유,신칭 성경 박영선 사도 바울 예수 그리스도 예수 그리스,['국내도서 > 종교 > 기독교(개신교) > 기도/설교/전도 > 강해'],0/0/0/0/0,"김관성 , 문지환 , 정우조 저자(글)",두란노서원,0.0
2780,2780,2781,한 새사람,유대인 열방 바울 복음 초대 교회 사도,['국내도서 > 종교 > 기독교(개신교) > 신앙생활 > 신앙생활/영성'],24/35/0/6/35,강대위 저자(글),규장,17.0
2781,2781,2782,구약성경의 신화와 실재,근동 신학 히브리 이교 비평 바드,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 구약성서'],0/0/0/0/0,브레바드 S. 차일즈 저자(글) · 이판열 번역,감은사,0.0
2782,2782,2783,성령 세례와 충만,서론 결론 서문 관점 제시 활용,['국내도서 > 종교 > 기독교(개신교) > 기도/설교/전도 > 선교일반'],69/23/8/0/0,존 스토트 저자(글) · 김현회 번역,한국기독학생회출판부(IVP),17.0
2783,2783,2784,가스펠 프로젝트 구약 4: 왕국의 성립(중고등부),하나님 나라 사울 그리스도 중심 다윗 구원 역사 핵심 교리,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경공부/QT교재'],0/0/0/0/0,"LifeWay Students 저자(글) · 오주영 번역 · 김병훈 , 이희성, 노희태 감수",두란노서원,0.0
2784,2784,2785,가스펠 프로젝트 신약 6: 다시 오실 그리스도(중고등부),사도 바울 바울 서신 사도행전 요한 계시록 어린양 찬송,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경공부/QT교재'],0/0/0/0/0,"LifeWay Students 저자(글) · 송진순 번역 · 김병훈 , 류호성 , 곽상학 감수",두란노서원,0.0
2785,2785,2786,가스펠 프로젝트 신약 1: 위대한 복음(영유아부),누가복음 마가복음 요한복음 마태복음 이심 세례 요한,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경공부/QT교재'],0/0/0/0/0,LifeWay Kids 저자(글) · 권혜신 번역 · 김병훈 감수,두란노서원,0.0
2786,2786,2787,메시지 이사야(미니북),갈라디아서 기독교 영성 빌립 선교단체 구약학 신약학,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 구약성서'],38/13/25/13/13,유진 피터슨 저자(글) · 이종태 번역 · 김회권 감수,복있는사람,8.0
2787,2787,2788,부흥,위로 현대 교회 교회성장 설교 패커 정근,['국내도서 > 종교 > 기독교(개신교) > 교회 > 교회성장'],33/11/44/0/11,마틴 로이드 존스 저자(글) · 정상윤 번역,복있는사람,12.0
2788,2788,2789,믿음의 본질,전인격 바울 성령 충만 기드온 맹신 하박국,['국내도서 > 종교 > 기독교(개신교) > 기도/설교/전도 > 설교집'],67/33/0/0/0,박영선 저자(글),무근검(남포교회출판부),3.0
2789,2789,2790,십대를 위한 마가복음 한 달 쓰기,하나님 마가복음 복음서 성경필사노트 말씀 구원자,['국내도서 > 종교 > 기독교(개신교) > 성경학습 > 성경일반'],0/0/0/0/0,사랑플러스 편집부 엮음,사랑플러스,0.0
2790,2790,2791,잠언! 씁니다,색연필 성경 필사 진술 공간 활용 주일 형광펜,"['국내도서 > 종교 > 기독교(개신교) > 어린이기독교 > 어린이성경책', '국내도서 > 종교 > 기독교(개신교) > 성경 > 어린이성경', '국내도서 > 어린이(초등) > 어린이교양 > 종교 > 어린이기독교']",0/50/0/0/50,에이프릴지저스 편집부 저자(글),에이프릴지저스,2.0
2791,2791,2792,지극히 낮으신,사랑 하느님 성 프란체스코 즉위식 동심원 기쁨,"['국내도서 > 시/에세이 > 나라별 에세이 > 프랑스에세이', '국내도서 > 종교 > 가톨릭 > 가톨릭일반']",50/50/0/0/0,크리스티앙 보뱅 저자(글) · 이창실 번역,1984BOOKS,4.0
2792,2792,2793,수험생을 위한 100일 기도,위로 주 예수 묵주 예수 그리스도 속단 경솔,['국내도서 > 종교 > 가톨릭 > 가톨릭기도/묵상'],20/40/10/0/30,김종국 저자(글),생활성서사,11.0
2793,2793,2794,프랑수아 모리아크의 예수,하느님 나라 율법 그리스도교 신앙 병자 성경 속 인물 냉대,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],0/25/0/50/25,프랑수아 모리아크 저자(글) · 정수민 번역,가톨릭출판사,4.0
2794,2794,2795,구약 종주,구약성경 열왕기 느헤미야 나훔서 아모스서 요엘서,['국내도서 > 종교 > 가톨릭 > 가톨릭성서'],33/67/0/0/0,안소근 저자(글),성서와함께,4.0
2795,2795,2796,하느님이시요 사람이신 그리스도의 시 1: 준비,이신 죽음 요셉 행방불명 성전 찬가,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],55/27/9/9/0,마리아 발또르따 저자(글) · 안응렬 번역,크리스챤출판사,15.0
2796,2796,2797,미움이 그친 바로 그 순간,족쇄 텃밭 하느님 이기심 투사 머리글,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],100/0/0/0/0,송봉모 저자(글),바오로딸,6.0
2797,2797,2798,성경지도,등고선 특정 지역 지형도 지명 역사 가까이,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],25/0/0/0/75,성서와함께 편집부 저자(글),성서와함께,4.0
2798,2798,2799,기도의 세계,신학자 묵상 창조 세계 프란치스코 교황 하느님 바오로,['국내도서 > 종교 > 가톨릭 > 가톨릭기도/묵상'],0/0/0/0/0,아드리엔 폰 슈파이어 저자(글) · 황미하 번역 · 신정훈 감수,가톨릭출판사,0.0
2799,2799,2800,전례단 안내서: 복사편,성체 성가대 고해성사 향로 신자 성사,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],100/0/0/0/0,마르코 키에사 저자(글) · 김정훈 번역 · 마르코 토리첼리 그림/만화 · 윤종식 감수,가톨릭출판사,1.0
2800,2800,2801,모든 일에는 때가 있다,인생 영성 질문 하늘 아래 에디션 자책,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],33/39/11/6/11,조앤 치티스터 저자(글) · 박정애 번역,가톨릭출판사,25.0
2801,2801,2802,과학 시대에도 신앙은 필요한가,그리스도인 인간 정신 대주교 바오로 무신론 경외심,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],25/25/0/0/50,김도현 저자(글),생활성서사,4.0
2802,2802,2803,천국의 열쇠,벽지 그리스도교 신앙 교파 가톨릭 신자 보좌 본당,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],67/33/0/0/0,A. J. 크로닌 저자(글) · 이승우 번역,바오로딸,7.0
2803,2803,2804,네 번째 잔의 비밀,추리소설 언약 어린양 구약 희생 제물 교부,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],40/10/0/30/20,스콧 한 저자(글) · 이형규 번역,가톨릭출판사,10.0
2804,2804,2805,모든 것 안에서 하느님 발견하기,그리스도인 편심 신자 관상 기도 신앙 생활,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],0/0/67/0/33,"제임스 마틴 저자(글) · 성찬성 번역 · 류해욱 , 김용수 감수",가톨릭출판사,4.0
2805,2805,2806,단테의 신곡(상),그리스도교 신앙 보르헤스 신학 엘리엇 회칙 중세,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],15/15/15/38/15,단테 알리기에리 저자(글) · 최민순 번역,가톨릭출판사,20.0
2806,2806,2807,광야에 선 인간,신앙 생활 성경 구절 실례 존재 목적 야곱 탄원,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],0/50/0/50/0,송봉모 저자(글),바오로딸,3.0
2807,2807,2808,칠극,교만 식탐 음란 지혜 문학 세네카 정결,"['국내도서 > 인문 > 인문학일반 > 인문교양', '국내도서 > 종교 > 가톨릭 > 가톨릭일반']",36/7/43/0/14,판토하 저자(글) · 정민 번역,김영사,19.0
2808,2808,2809,기도의 체험,신앙 생활 그리스도인 내면 대주교 주 예수 그리스도 하느님,['국내도서 > 종교 > 가톨릭 > 가톨릭기도/묵상'],21/29/0/7/43,안토니 블룸 저자(글) · 김승혜 번역,가톨릭출판사,18.0
2809,2809,2810,찬미받으소서,회칙 회개 가톨릭 신자 피조물 감염증 형제애,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],67/0/0/33/0,프란치스코 교황 저자(글),한국천주교주교회의,5.0
2810,2810,2811,겸손의 규칙,경건 영성 생활 순명 하느님 존중 신앙인,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],100/0/0/0/0,어거스틴 웨타 저자(글) · 민제영 번역,분도출판사,1.0
2811,2811,2812,"당신, 최고의 선물",순간순간 성직자 신학생 진솔 은총 분과,"['국내도서 > 종교 > 가톨릭 > 가톨릭일반', '국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활']",0/0/0/0/0,조성풍 저자(글),가톨릭출판사,0.0
2812,2812,2813,"저의 주님, 저의 하느님! : 표징의 책",기적 신원 촉구 사건 토마스 카나,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],0/0/0/0/0,이기락 저자(글) · 김형주 그림/만화,오엘북스,0.0
2813,2813,2814,준주성범,그리스도인 데레사 가톨릭 신자 예수 그리스도 아기 예수 성녀,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],30/20/20/0/30,토마스 아 켐피스 저자(글) · 윤을수 번역,가톨릭출판사,10.0
2814,2814,2815,단테의 신곡(하),보르헤스 그리스도교 신앙 신학 엘리엇 중세 베네딕토,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],25/13/13/38/13,단테 알리기에리 저자(글) · 최민순 번역,가톨릭출판사,10.0
2815,2815,2816,하느님을 기다리는 시간,그리스도인 신앙인 그리스도교 신앙 무신론 무신론자 니체,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],25/25/25/0/25,토마시 할리크 저자(글) · 최문희 번역,분도출판사,7.0
2816,2816,2817,신약성경(영한대조)(금장색인)(46판)(250250),야고보 마태오 복음서 베드로 사도행전 히브리,['국내도서 > 종교 > 가톨릭 > 가톨릭성서'],38/0/13/0/50,주교회의 성서위원회 저자(글),가톨릭출판사,10.0
2817,2817,2818,하느님과 함께 걷는 사람들,성서학 인물 구약 성경 기드온 하와 성서,['국내도서 > 종교 > 가톨릭 > 가톨릭성서'],0/0/0/0/0,이용권 저자(글),생활성서사,2.0
2818,2818,2819,당신은 왜 형제를 판단하십니까,수도자 교부 야고보 하느님 마태오 가르침,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],100/0/0/0/0,일리아스 불가라키스 저자(글) · 요한 박용범 번역,정교회출판사,1.0
2819,2819,2820,노년의 향기,조정래 추기경 신부 참고 문헌 추천,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],100/0/0/0/0,정하돈 저자(글),예지,2.0
2820,2820,2821,새 명상의 씨,그리스도인 하느님 세기 최고 묵상 명상가 말씀,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],0/55/0/18/27,토머스 머튼 저자(글) · 오지영 번역,가톨릭출판사,11.0
2821,2821,2822,광암이벽,교회사 정약용 세례 학문 파초 남인,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],0/0/0/0/0,황보윤 저자(글),바오로딸,0.0
2822,2822,2823,"신뢰, 우리 삶의 소중한 가치",심리학자 하느님 성경 말씀 신학자 묵상 바오로,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],0/0/0/0/0,안셀름 그륀 저자(글) · 황미하 번역,성서와함께,0.0
2823,2823,2824,다 이루어졌다: 영광의 책,십자가 수난사 요한 세례자 성부 하느님,['국내도서 > 종교 > 가톨릭 > 가톨릭신앙생활'],0/0/0/0/0,이기락 저자(글) · 김형주 그림/만화,오엘북스,0.0
2824,2824,2825,자녀 축복 노트,위로 앞날 묵상 기도 노트 필사,['국내도서 > 종교 > 가톨릭 > 가톨릭기도/묵상'],0/0/0/0/100,가톨릭출판사 편집부 저자(글),가톨릭출판사,1.0
2825,2825,2826,수능 100일 기도 노트,부모 그리스도 예수 하느님 간구 묵상 은총,['국내도서 > 종교 > 가톨릭 > 가톨릭기도/묵상'],100/0/0/0/0,가톨릭출판사 편집부 저자(글),가톨릭출판사,2.0
2826,2826,2827,함께 기도하는 밤,묵주 사목 비신자 사도신경 요셉 고해성사,['국내도서 > 종교 > 가톨릭 > 가톨릭기도/묵상'],44/44/0/0/11,이영제 저자(글),가톨릭출판사,15.0
2827,2827,2828,하느님의 현존 연습,삶 금언 영성 성찰 존 웨슬리 대화,['국내도서 > 종교 > 가톨릭 > 가톨릭일반'],50/0/50/0/0,최애리 번역 · 콩라 드 메스테르 엮음,가톨릭출판사,4.0
2828,2828,2829,성경 통독 지도,신자 선교 여행 구약 성경 이스라엘 백성 엘리야 판관,['국내도서 > 종교 > 가톨릭 > 가톨릭성서'],40/33/7/0/20,천주교 서울대교구 사목국 저자(글),가톨릭출판사,18.0
2829,2829,2830,신명기,구약 시대 성서학 교회 공동체 성경 말씀 신구약 호세아,['국내도서 > 종교 > 가톨릭 > 가톨릭성서'],100/0/0/0/0,한님성서연구소 주원준 저자(글),바오로딸,1.0
